"workerid","proliferate.condition.x","CC","SpeakerGender","block1","file","item_type","list","list_whichSpPoliticsFirst","matrix_clause","name","orientation","participant_beliefs","predicate","rt_block1","slide_number_block1","socialInfo","topic","whichSpPoliticsFirst","Southern_rating","age_correct","age_incorrect","age_rating","age_type","assertiveness_rating","block2","compQuestionType","democrat_rating","empathy_rating","femininity_rating","intelligence_rating","matrixName_correct","matrixName_incorrect","matrixName_type","republican_rating","rt_block2","slide_number_block2","spBelief_rating","block3","projection","rt_block3","slide_number_block3","true_false","trial","proliferate.condition.y","about","accent","age","american","comments","education","gender","income","language","otherParty","party","politics","race_asian","race_black","race_hawaiian","race_latino","race_native","race_otherRaceCheck","race_otherRaceText","race_white","state","state1year","whichAccent","error","raceCollapsed","multipleRaces"
4670,"default","the uprising at the Capitol was patriotic","M","block1","M-N-John.png","critical","list2","list2_S","Glenn isn't annoyed that","John","conservative",0.01,"be_annoyed",3471,18,"N","capitol_uprising","S",0,30,18,0,"INCORRECT",0.01,"block2","age_question",0.85,0.03,0.04,0.05,"Glenn","Marie","INCORRECT",0,17012,28,0,"block3",0.31,28087,38,NA,15,"default","seeing if we judge people based on accents","No",30,"Yes","None, thanks",2,"Female",1,NA,NA,"Rep",0.6,NA,NA,0,NA,NA,NA,NA,"white","WA","['ID']",NA,NA,"white",0
4640,"default","Trump handled the pandemic badly","M","block1","M-S-Ryan.png","critical","list1","list1_NS","Danny doesn't know that","Ryan","liberal",0.75,"know",3867,4,"S","Trump_pandemic","NS",0.76,25,37,0,"INCORRECT",0.51,"block2","name_question",0.39,0.53,0.09,0.5,"Danny","Rhonda","INCORRECT",0.8,15755,32,0.25,"block3",0.85,8561,50,NA,1,"default","How we judge people based on appearance and accent","No",30,"Yes",NA,2,"Male",4,"None",NA,"Dem",0.33,NA,"black",0,NA,NA,NA,NA,NA,"TX","['CA', 'NY', 'PA', 'TX']","None",NA,"black",0
4640,"default","immigrants steal jobs from Americans","F","block1","F-S-Sarah.png","critical","list1","list1_NS","Ben doesn't know that","Sarah","conservative",0.28,"know",2633,5,"S","immigrants","NS",1,30,42,1,"CORRECT",0.52,"block2","age_question",0.14,0.53,0.93,0.51,"Ben","Charlotte","CORRECT",0.93,15250,30,0.85,"block3",0.86,9703,40,NA,2,"default","How we judge people based on appearance and accent","No",30,"Yes",NA,2,"Male",4,"None",NA,"Dem",0.33,NA,"black",0,NA,NA,NA,NA,NA,"TX","['CA', 'NY', 'PA', 'TX']","None",NA,"black",0
4640,"default","the capital of the US is in Ohio",NA,"block1","NA.png","O","list1","list1_NS",NA,NA,NA,0,NA,2356,6,NA,"capital","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"default","How we judge people based on appearance and accent","No",30,"Yes",NA,2,"Male",4,"None",NA,"Dem",0.33,NA,"black",0,NA,NA,NA,NA,NA,"TX","['CA', 'NY', 'PA', 'TX']","None",NA,"black",0
4640,"default","the minimum wage is too high","F","block1","F-S-Donna.png","critical","list1","list1_NS","Ken didn't confess that","Donna","conservative",0,"confess",2484,7,"S","minimum_wage","NS",0.82,36,24,0,"INCORRECT",0.4,"block2","age_question",0.21,0.53,0.78,0.65,"Ken","Danielle","INCORRECT",0.82,22405,20,0.67,"block3",0.58,10057,37,NA,4,"default","How we judge people based on appearance and accent","No",30,"Yes",NA,2,"Male",4,"None",NA,"Dem",0.33,NA,"black",0,NA,NA,NA,NA,NA,"TX","['CA', 'NY', 'PA', 'TX']","None",NA,"black",0
4640,"default","COVID is a dangerous virus","M","block1","M-N-John.png","critical","list1","list1_NS","Mary didn't admit that","John","liberal",0.36,"admit",5194,8,"N","covid","NS",0.18,30,18,0,"INCORRECT",0.53,"block2","age_question",0.74,0.53,0,0.51,"Mary","Olivia","INCORRECT",0.41,21370,24,0.73,"block3",0.41,11340,39,NA,5,"default","How we judge people based on appearance and accent","No",30,"Yes",NA,2,"Male",4,"None",NA,"Dem",0.33,NA,"black",0,NA,NA,NA,NA,NA,"TX","['CA', 'NY', 'PA', 'TX']","None",NA,"black",0
4640,"default","the 2020 election was rigged","M","block1","M-N-Tim.png","critical","list1","list1_NS","Jen isn't annoyed that","Tim","conservative",0,"be_annoyed",3262,9,"N","2020_election","NS",0.17,26,41,1,"CORRECT",0.48,"block2","age_question",0.5,0.5,0.11,0.48,"Jen","Shari","CORRECT",0.29,19215,26,0.16,"block3",0.93,11461,52,NA,6,"default","How we judge people based on appearance and accent","No",30,"Yes",NA,2,"Male",4,"None",NA,"Dem",0.33,NA,"black",0,NA,NA,NA,NA,NA,"TX","['CA', 'NY', 'PA', 'TX']","None",NA,"black",0
4640,"default","medicaid is overfunded","F","block1","F-N-Helen.png","critical","list1","list1_NS","Allison isn't right that","Helen","conservative",0.08,"be_right",3082,10,"N","medicaid","NS",0.21,29,24,0,"INCORRECT",0.51,"block2","name_question",0.41,0.52,0.91,0.5,"Allison","Judith","INCORRECT",0.51,37212,23,0.54,"block3",0.11,14100,41,NA,7,"default","How we judge people based on appearance and accent","No",30,"Yes",NA,2,"Male",4,"None",NA,"Dem",0.33,NA,"black",0,NA,NA,NA,NA,NA,"TX","['CA', 'NY', 'PA', 'TX']","None",NA,"black",0
4640,"default","it is too difficult to buy guns","M","block1","M-S-Joseph.png","critical","list1","list1_NS","Owen didn't pretend that","Joseph","conservative",0.17,"pretend",2925,11,"S","gun_laws","NS",0.25,27,39,1,"CORRECT",0.51,"block2","age_question",0.65,0.51,0.09,0.49,"Owen","Marie","CORRECT",0.42,21945,22,0.35,"block3",0.78,8992,51,NA,8,"default","How we judge people based on appearance and accent","No",30,"Yes",NA,2,"Male",4,"None",NA,"Dem",0.33,NA,"black",0,NA,NA,NA,NA,NA,"TX","['CA', 'NY', 'PA', 'TX']","None",NA,"black",0
4640,"default","the uprising at the Capitol was domestic terrorism","M","block1","M-S-Anthony.png","critical","list1","list1_NS","Glenn didn't pretend that","Anthony","liberal",1,"pretend",2408,12,"S","capitol_uprising","NS",1,29,42,1,"CORRECT",0.63,"block2","name_question",0.11,0.49,0.04,0.5,"Glenn","Sally","CORRECT",0.93,21770,21,0.22,"block3",0.09,18191,43,NA,9,"default","How we judge people based on appearance and accent","No",30,"Yes",NA,2,"Male",4,"None",NA,"Dem",0.33,NA,"black",0,NA,NA,NA,NA,NA,"TX","['CA', 'NY', 'PA', 'TX']","None",NA,"black",0
4640,"default","mask mandates are necessary","F","block1","F-N-Lisa.png","critical","list1","list1_NS","Wendy isn't right that","Lisa","liberal",0.39,"be_right",2827,13,"N","masks","NS",0.08,34,37,1,"CORRECT",0.51,"block2","age_question",0.74,0.51,0.91,0.49,"Wendy","Sam","CORRECT",0.3,16132,28,0.83,"block3",0.78,14186,35,NA,10,"default","How we judge people based on appearance and accent","No",30,"Yes",NA,2,"Male",4,"None",NA,"Dem",0.33,NA,"black",0,NA,NA,NA,NA,NA,"TX","['CA', 'NY', 'PA', 'TX']","None",NA,"black",0
4640,"default","the military is overfunded","F","block1","F-N-Elizabeth.png","critical","list1","list1_NS","Emma isn't annoyed that","Elizabeth","liberal",0.5,"be_annoyed",2140,14,"N","military","NS",0.05,27,20,0,"INCORRECT",0.51,"block2","name_question",0.8,0.53,0.97,0.51,"Emma","Fran","INCORRECT",0.19,19792,27,0.61,"block3",0.88,9517,54,NA,11,"default","How we judge people based on appearance and accent","No",30,"Yes",NA,2,"Male",4,"None",NA,"Dem",0.33,NA,"black",0,NA,NA,NA,NA,NA,"TX","['CA', 'NY', 'PA', 'TX']","None",NA,"black",0
4640,"default","Trump's policies damaged the American economy","F","block1","F-S-Amy.png","critical","list1","list1_NS","Tony didn't confess that","Amy","liberal",0.3,"confess",3416,15,"S","Trump_economy","NS",0.76,26,43,0,"INCORRECT",0.52,"block2","name_question",0.45,0.53,0.88,0.51,"Tony","Bill","INCORRECT",0.71,17145,29,0.38,"block3",0.85,10574,42,NA,12,"default","How we judge people based on appearance and accent","No",30,"Yes",NA,2,"Male",4,"None",NA,"Dem",0.33,NA,"black",0,NA,NA,NA,NA,NA,"TX","['CA', 'NY', 'PA', 'TX']","None",NA,"black",0
4640,"default","U.S. presidential elections are held in November",NA,"block1","NA.png","O","list1","list1_NS",NA,NA,NA,1,NA,2739,16,NA,"elections","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,"default","How we judge people based on appearance and accent","No",30,"Yes",NA,2,"Male",4,"None",NA,"Dem",0.33,NA,"black",0,NA,NA,NA,NA,NA,"TX","['CA', 'NY', 'PA', 'TX']","None",NA,"black",0
4640,"default","closing businesses during COVID was necessary","F","block1","F-N-Ashley.png","MC","list1","list1_NS",NA,"Ashley","liberal",0.33,NA,11803,17,"N","lockdown","NS",0.12,28,20,1,"CORRECT",0.53,"block2","name_question",0.68,0.52,0.92,0.51,"the lockdown","affirmative action","CORRECT",0.46,16011,31,0.72,"block3",1,9568,44,NA,14,"default","How we judge people based on appearance and accent","No",30,"Yes",NA,2,"Male",4,"None",NA,"Dem",0.33,NA,"black",0,NA,NA,NA,NA,NA,"TX","['CA', 'NY', 'PA', 'TX']","None",NA,"black",0
4640,"default","it is too easy to get an abortion","M","block1","M-N-Daniel.png","critical","list1","list1_NS","Grace didn't admit that","Daniel","conservative",0.21,"admit",3395,18,"N","abortion","NS",0.24,34,21,0,"INCORRECT",0.5,"block2","age_question",0.79,0.51,0,0.49,"Grace","Elena","INCORRECT",0.18,14204,25,0.15,"block3",0.73,14077,38,NA,15,"default","How we judge people based on appearance and accent","No",30,"Yes",NA,2,"Male",4,"None",NA,"Dem",0.33,NA,"black",0,NA,NA,NA,NA,NA,"TX","['CA', 'NY', 'PA', 'TX']","None",NA,"black",0
4428,"default","closing businesses during COVID was necessary","F","block1","F-N-Ashley.png","MC","list1","list1_NS",NA,"Ashley","liberal",0.99,NA,5493,4,"N","lockdown","NS",0.02,28,31,0.98,"CORRECT",0.64,"block2","name_question",0.25,0.31,0.5,0.33,"the lockdown","universal basic income","CORRECT",0.77,37484,27,0.14,"block3",0.99,15635,55,NA,1,"default","To see how a person speaks, their accent, and choice of words leads us to hold beliefs about them.","No",67,"Yes","The boxes / images for the directions in the later parts were too small.  The images and words in the experiments were ok.",4,"Male",1,NA,NA,"Dem",0.02,NA,NA,0,NA,NA,NA,NA,"white","CT","['CT']",NA,NA,"white",0
4428,"default","the 2020 election was rigged","M","block1","M-N-Tim.png","critical","list1","list1_NS","Jen doesn't know that","Tim","conservative",0.02,"know",3869,5,"N","2020_election","NS",0.02,26,40,0.02,"INCORRECT",0.45,"block2","age_question",0.46,0.51,0.26,0.44,"Jen","Sally","INCORRECT",0.58,44589,29,0.58,"block3",0.98,15203,38,NA,2,"default","To see how a person speaks, their accent, and choice of words leads us to hold beliefs about them.","No",67,"Yes","The boxes / images for the directions in the later parts were too small.  The images and words in the experiments were ok.",4,"Male",1,NA,NA,"Dem",0.02,NA,NA,0,NA,NA,NA,NA,"white","CT","['CT']",NA,NA,"white",0
4428,"default","Trump's policies damaged the American economy","F","block1","F-S-Amy.png","critical","list1","list1_NS","Tony didn't confess that","Amy","liberal",0.98,"confess",3491,6,"S","Trump_economy","NS",0.97,26,20,0.98,"CORRECT",0.64,"block2","name_question",0.25,0.47,0.62,0.45,"Tony","Sandra","CORRECT",0.84,43879,22,0.42,"block3",0.99,15353,41,NA,3,"default","To see how a person speaks, their accent, and choice of words leads us to hold beliefs about them.","No",67,"Yes","The boxes / images for the directions in the later parts were too small.  The images and words in the experiments were ok.",4,"Male",1,NA,NA,"Dem",0.02,NA,NA,0,NA,NA,NA,NA,"white","CT","['CT']",NA,NA,"white",0
4428,"default","the military is overfunded","F","block1","F-N-Elizabeth.png","critical","list1","list1_NS","Emma doesn't know that","Elizabeth","liberal",0.74,"know",3764,7,"N","military","NS",0.02,27,21,0.01,"INCORRECT",0.63,"block2","age_question",0.64,0.66,0.72,0.6,"Emma","Fran","INCORRECT",0.4,37179,33,0.69,"block3",0.97,18154,36,NA,4,"default","To see how a person speaks, their accent, and choice of words leads us to hold beliefs about them.","No",67,"Yes","The boxes / images for the directions in the later parts were too small.  The images and words in the experiments were ok.",4,"Male",1,NA,NA,"Dem",0.02,NA,NA,0,NA,NA,NA,NA,"white","CT","['CT']",NA,NA,"white",0
4428,"default","medicaid is overfunded","F","block1","F-N-Helen.png","critical","list1","list1_NS","Allison didn't suggest that","Helen","conservative",0,"suggest",5089,8,"N","medicaid","NS",0,29,37,0.02,"INCORRECT",0.67,"block2","age_question",0.71,0.67,0.67,0.67,"Allison","Danielle","INCORRECT",0.43,30044,30,0.18,"block3",0.93,22604,45,NA,5,"default","To see how a person speaks, their accent, and choice of words leads us to hold beliefs about them.","No",67,"Yes","The boxes / images for the directions in the later parts were too small.  The images and words in the experiments were ok.",4,"Male",1,NA,NA,"Dem",0.02,NA,NA,0,NA,NA,NA,NA,"white","CT","['CT']",NA,NA,"white",0
4428,"default","immigrants steal jobs from Americans","F","block1","F-S-Sarah.png","critical","list1","list1_NS","Ben didn't acknowledge","Sarah","conservative",0.01,"acknowledge",3481,9,"S","immigrants","NS",0.97,30,21,0.01,"INCORRECT",0.72,"block2","name_question",0.43,0.57,0.6,0.6,"Ben","Libby","INCORRECT",0.59,29455,24,0.78,"block3",0.98,12593,47,NA,6,"default","To see how a person speaks, their accent, and choice of words leads us to hold beliefs about them.","No",67,"Yes","The boxes / images for the directions in the later parts were too small.  The images and words in the experiments were ok.",4,"Male",1,NA,NA,"Dem",0.02,NA,NA,0,NA,NA,NA,NA,"white","CT","['CT']",NA,NA,"white",0
4428,"default","mask mandates are necessary","F","block1","F-N-Lisa.png","critical","list1","list1_NS","Wendy didn't suggest that","Lisa","liberal",0.97,"suggest",4365,10,"N","masks","NS",0.15,34,18,0.01,"INCORRECT",0.8,"block2","name_question",0.64,0.6,0.67,0.78,"Wendy","Sam","INCORRECT",0.43,31700,26,0.75,"block3",0.34,60080,35,NA,7,"default","To see how a person speaks, their accent, and choice of words leads us to hold beliefs about them.","No",67,"Yes","The boxes / images for the directions in the later parts were too small.  The images and words in the experiments were ok.",4,"Male",1,NA,NA,"Dem",0.02,NA,NA,0,NA,NA,NA,NA,"white","CT","['CT']",NA,NA,"white",0
4428,"default","the minimum wage is too high","F","block1","F-S-Donna.png","critical","list1","list1_NS","Ken didn't confess that","Donna","conservative",0.01,"confess",3373,11,"S","minimum_wage","NS",0.98,36,24,0,"INCORRECT",0.45,"block2","name_question",0.42,0.53,0.58,0.44,"Ken","Isabelle","INCORRECT",0.61,41770,23,0.38,"block3",0.98,19827,37,NA,8,"default","To see how a person speaks, their accent, and choice of words leads us to hold beliefs about them.","No",67,"Yes","The boxes / images for the directions in the later parts were too small.  The images and words in the experiments were ok.",4,"Male",1,NA,NA,"Dem",0.02,NA,NA,0,NA,NA,NA,NA,"white","CT","['CT']",NA,NA,"white",0
4428,"default","COVID is a dangerous virus","M","block1","M-N-John.png","critical","list1","list1_NS","Mary didn't hear that","John","liberal",0.71,"hear",4123,12,"N","covid","NS",0.14,30,39,0.99,"CORRECT",0.45,"block2","age_question",0.66,0.63,0.5,0.62,"Mary","Lucy","CORRECT",0.43,40872,25,0.62,"block3",0.98,13692,43,NA,9,"default","To see how a person speaks, their accent, and choice of words leads us to hold beliefs about them.","No",67,"Yes","The boxes / images for the directions in the later parts were too small.  The images and words in the experiments were ok.",4,"Male",1,NA,NA,"Dem",0.02,NA,NA,0,NA,NA,NA,NA,"white","CT","['CT']",NA,NA,"white",0
4428,"default","it is too difficult to buy guns","M","block1","M-S-Joseph.png","critical","list1","list1_NS","Owen didn't admit that","Joseph","conservative",0.03,"admit",3500,13,"S","gun_laws","NS",0.96,27,24,0.98,"CORRECT",0.57,"block2","age_question",0.45,0.42,0.27,0.47,"Owen","Charlotte","CORRECT",0.56,38165,31,0.58,"block3",0.99,14127,50,NA,10,"default","To see how a person speaks, their accent, and choice of words leads us to hold beliefs about them.","No",67,"Yes","The boxes / images for the directions in the later parts were too small.  The images and words in the experiments were ok.",4,"Male",1,NA,NA,"Dem",0.02,NA,NA,0,NA,NA,NA,NA,"white","CT","['CT']",NA,NA,"white",0
4428,"default","the uprising at the Capitol was domestic terrorism","M","block1","M-S-Anthony.png","critical","list1","list1_NS","Glenn didn't admit that","Anthony","liberal",0.98,"admit",3854,14,"S","capitol_uprising","NS",0.98,29,19,0.98,"CORRECT",0.63,"block2","age_question",0.13,0.24,0.21,0.29,"Glenn","Judith","CORRECT",0.88,40789,28,0.19,"block3",0.98,23188,44,NA,11,"default","To see how a person speaks, their accent, and choice of words leads us to hold beliefs about them.","No",67,"Yes","The boxes / images for the directions in the later parts were too small.  The images and words in the experiments were ok.",4,"Male",1,NA,NA,"Dem",0.02,NA,NA,0,NA,NA,NA,NA,"white","CT","['CT']",NA,NA,"white",0
4428,"default","Trump handled the pandemic badly","M","block1","M-S-Ryan.png","critical","list1","list1_NS","Danny didn't acknowledge","Ryan","liberal",0.98,"acknowledge",3149,15,"S","Trump_pandemic","NS",0.99,25,43,0.98,"CORRECT",0.81,"block2","age_question",0.21,0.29,0.69,0.37,"Danny","Elena","CORRECT",0.78,90747,20,0.32,"block3",0.97,13944,40,NA,12,"default","To see how a person speaks, their accent, and choice of words leads us to hold beliefs about them.","No",67,"Yes","The boxes / images for the directions in the later parts were too small.  The images and words in the experiments were ok.",4,"Male",1,NA,NA,"Dem",0.02,NA,NA,0,NA,NA,NA,NA,"white","CT","['CT']",NA,NA,"white",0
4428,"default","the capital of the US is in Ohio",NA,"block1","NA.png","O","list1","list1_NS",NA,NA,NA,0.01,NA,3540,16,NA,"capital","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,"default","To see how a person speaks, their accent, and choice of words leads us to hold beliefs about them.","No",67,"Yes","The boxes / images for the directions in the later parts were too small.  The images and words in the experiments were ok.",4,"Male",1,NA,NA,"Dem",0.02,NA,NA,0,NA,NA,NA,NA,"white","CT","['CT']",NA,NA,"white",0
4428,"default","it is too easy to get an abortion","M","block1","M-N-Daniel.png","critical","list1","list1_NS","Grace didn't hear that","Daniel","conservative",0.01,"hear",3945,17,"N","abortion","NS",0.21,34,41,0.99,"CORRECT",0.6,"block2","name_question",0.64,0.73,0.56,0.73,"Grace","Shari","CORRECT",0.39,60438,21,0.42,"block3",0.98,19144,52,NA,14,"default","To see how a person speaks, their accent, and choice of words leads us to hold beliefs about them.","No",67,"Yes","The boxes / images for the directions in the later parts were too small.  The images and words in the experiments were ok.",4,"Male",1,NA,NA,"Dem",0.02,NA,NA,0,NA,NA,NA,NA,"white","CT","['CT']",NA,NA,"white",0
4428,"default","U.S. presidential elections are held in November",NA,"block1","NA.png","O","list1","list1_NS",NA,NA,NA,0.98,NA,3288,18,NA,"elections","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"default","To see how a person speaks, their accent, and choice of words leads us to hold beliefs about them.","No",67,"Yes","The boxes / images for the directions in the later parts were too small.  The images and words in the experiments were ok.",4,"Male",1,NA,NA,"Dem",0.02,NA,NA,0,NA,NA,NA,NA,"white","CT","['CT']",NA,NA,"white",0
4576,"default","the 2020 election was legitimate","M","block1","M-S-Ryan.png","critical","list2","list2_S","Jen didn't admit that","Ryan","liberal",0.36,"admit",15106,4,"S","2020_election","S",0.85,25,42,0,"INCORRECT",0.72,"block2","name_question",0.21,0.71,0.13,0.69,"Jen","Isabelle","INCORRECT",0.68,34876,28,0.8,"block3",1,21273,38,NA,1,"default","accents effects on political assumptions","Yes",34,"Yes",NA,3,"Female",0,"none",NA,"Dem",0.19,NA,NA,0,NA,NA,NA,NA,"white","WV","['MD', 'OK']","maryland or southern",NA,"white",0
4576,"default","it is too hard to get an abortion","M","block1","M-S-Joseph.png","critical","list2","list2_S","Grace doesn't see that","Joseph","liberal",1,"see",14253,5,"S","abortion","S",0.69,27,20,1,"CORRECT",0.77,"block2","age_question",0.25,0.75,0.04,0.73,"Grace","Libby","CORRECT",0.59,28417,30,0.23,"block3",0.98,15537,53,NA,2,"default","accents effects on political assumptions","Yes",34,"Yes",NA,3,"Female",0,"none",NA,"Dem",0.19,NA,NA,0,NA,NA,NA,NA,"white","WV","['MD', 'OK']","maryland or southern",NA,"white",0
