"workerid","proliferate.condition.x","CC","SpeakerGender","block1","file","item_type","list","list_genderMaxes","list_whichSpPoliticsFirst","matrix_clause","name","orientation","participant_beliefs","predicate","rt_block1","slide_number_block1","socialInfo","speakerGendersMaxes","topic","whichSpPoliticsFirst","assertiveness_rating","block2","democrat_rating","empathy_rating","femininity_rating","intelligence_rating","republican_rating","rt_block2","slide_number_block2","spBelief_rating","block3","projection","rt_block3","slide_number_block3","true_false","trial","proliferate.condition.y","about","accent","age","american","comments","education","gender","income","language","otherParty","party","politics","race_asian","race_black","race_hawaiian","race_latino","race_native","race_otherRaceCheck","race_otherRaceText","race_white","state","state1year","whichAccent","error"
3893,"default","the rich are taxed too little","F","block1","F-R-Lily.png","MC","list1","list1_1","list1_R",NA,"Lily","liberal",0.88,NA,4065,13,"R",1,"taxes","R",0.48,"block2",0.02,0.48,0.49,0.46,1,134993,35,0.02,"block3",0.9,5676,42,NA,10,"default","not sure","No",27,"Yes",NA,3,"Female",3,"English",NA,"Dem",0.18,0,0,0,0,0,1,"Middle Eastern",1,"IL","['IL']",NA,NA
3893,"default","Trump's policies damaged the American economy","M","block1","M-D-John.png","critical","list1","list1_1","list1_R","Tony didn't say that","John","liberal",0.64,"say",6735,14,"D",1,"Trump_economy","R",0.52,"block2",0.99,0.5,0.32,0.48,0.01,43076,24,1,"block3",0.5,7021,51,NA,11,"default","not sure","No",27,"Yes",NA,3,"Female",3,"English",NA,"Dem",0.18,0,0,0,0,0,1,"Middle Eastern",1,"IL","['IL']",NA,NA
3893,"default","the minimum wage is too high","M","block1","M-D-James.png","critical","list1","list1_1","list1_R","Ken didn't say that","James","conservative",0.06,"say",4239,15,"D",1,"minimum_wage","R",0.47,"block2",0.99,0.5,0.48,0.49,0,21991,29,0.08,"block3",0.41,4008,48,NA,12,"default","not sure","No",27,"Yes",NA,3,"Female",3,"English",NA,"Dem",0.18,0,0,0,0,0,1,"Middle Eastern",1,"IL","['IL']",NA,NA
3893,"default","closing businesses during COVID was necessary","F","block1","F-D-Veronica.png","MC","list1","list1_1","list1_R",NA,"Veronica","liberal",0.76,NA,5060,16,"D",1,"lockdown","R",0.49,"block2",1,0.5,0.49,0.49,0.01,1040650,34,0.74,"block3",0.97,15964,38,NA,13,"default","not sure","No",27,"Yes",NA,3,"Female",3,"English",NA,"Dem",0.18,0,0,0,0,0,1,"Middle Eastern",1,"IL","['IL']",NA,NA
3893,"default","the uprising at the Capitol was domestic terrorism","F","block1","F-D-Helen.png","critical","list1","list1_1","list1_R","Glenn didn't acknowledge","Helen","liberal",0.83,"acknowledge",3451,17,"D",1,"capitol_uprising","R",0.45,"block2",0.97,0.48,0.46,0.48,0.03,16080,27,0.92,"block3",0.8,123656,44,NA,14,"default","not sure","No",27,"Yes",NA,3,"Female",3,"English",NA,"Dem",0.18,0,0,0,0,0,1,"Middle Eastern",1,"IL","['IL']",NA,NA
3893,"default","Trump handled the pandemic badly","F","block1","F-D-Lisa.png","critical","list1","list1_1","list1_R","Danny didn't pretend that","Lisa","liberal",0.99,"pretend",14274,18,"D",1,"Trump_pandemic","R",0.46,"block2",0.99,0.58,0.69,0.47,0.03,21904,23,0.98,"block3",0.47,11377,40,NA,15,"default","not sure","No",27,"Yes",NA,3,"Female",3,"English",NA,"Dem",0.18,0,0,0,0,0,1,"Middle Eastern",1,"IL","['IL']",NA,NA
3893,"default","medicaid is overfunded","F","block1","F-R-Amy.png","critical","list1","list1_1","list1_R","Allison doesn't see that","Amy","conservative",0.19,"see",3922,19,"R",1,"medicaid","R",0.48,"block2",0.02,0.48,0.67,0.48,0.97,15263,33,0.85,"block3",0.6,3947,55,NA,16,"default","not sure","No",27,"Yes",NA,3,"Female",3,"English",NA,"Dem",0.18,0,0,0,0,0,1,"Middle Eastern",1,"IL","['IL']",NA,NA
3848,"default","U.S. presidential elections are held in November",NA,"block1","NA.png","O","list1","list1_2","list1_D",NA,NA,NA,1,NA,6298,4,NA,2,"elections","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"default","perceptions based on political party affiliation","Yes",27,"Yes","N/A",2,"Female",2,"none",NA,"Dem",0,0,0,0,0,0,0,NA,1,"UT","['UT']","American",NA
3848,"default","the uprising at the Capitol was domestic terrorism","F","block1","F-R-Amy.png","critical","list1","list1_2","list1_D","Glenn didn't suggest that","Amy","liberal",1,"suggest",4739,5,"R",2,"capitol_uprising","D",0.32,"block2",0,0.57,0.81,0.64,1,19555,29,0.67,"block3",0.65,9117,52,NA,2,"default","perceptions based on political party affiliation","Yes",27,"Yes","N/A",2,"Female",2,"none",NA,"Dem",0,0,0,0,0,0,0,NA,1,"UT","['UT']","American",NA
3848,"default","immigrants steal jobs from Americans","F","block1","F-R-Sarah.png","critical","list1","list1_2","list1_D","Ben didn't acknowledge","Sarah","conservative",0.1,"acknowledge",3613,6,"R",2,"immigrants","D",0.59,"block2",0,0.55,0.87,0.43,1,24488,23,0.4,"block3",0.86,7265,46,NA,3,"default","perceptions based on political party affiliation","Yes",27,"Yes","N/A",2,"Female",2,"none",NA,"Dem",0,0,0,0,0,0,0,NA,1,"UT","['UT']","American",NA
3848,"default","medicaid is overfunded","F","block1","F-D-Anna.png","critical","list1","list1_2","list1_D","Allison didn't confess that","Anna","conservative",0.16,"confess",4376,7,"D",2,"medicaid","D",0.33,"block2",1,0.52,0.84,0.62,0,25307,24,0.35,"block3",0.4,7368,43,NA,4,"default","perceptions based on political party affiliation","Yes",27,"Yes","N/A",2,"Female",2,"none",NA,"Dem",0,0,0,0,0,0,0,NA,1,"UT","['UT']","American",NA
3848,"default","the capital of the US is in Ohio",NA,"block1","NA.png","O","list1","list1_2","list1_D",NA,NA,NA,0,NA,3711,8,NA,2,"capital","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"default","perceptions based on political party affiliation","Yes",27,"Yes","N/A",2,"Female",2,"none",NA,"Dem",0,0,0,0,0,0,0,NA,1,"UT","['UT']","American",NA
3848,"default","Trump's policies damaged the American economy","M","block1","M-R-Anthony.png","critical","list1","list1_2","list1_D","Tony didn't hear that","Anthony","liberal",0.49,"hear",4963,9,"R",2,"Trump_economy","D",0.5,"block2",0,0.06,0.15,0.38,1,27732,21,0.23,"block3",0.72,9638,45,NA,6,"default","perceptions based on political party affiliation","Yes",27,"Yes","N/A",2,"Female",2,"none",NA,"Dem",0,0,0,0,0,0,0,NA,1,"UT","['UT']","American",NA
3848,"default","the minimum wage is too high","M","block1","M-R-Jason.png","critical","list1","list1_2","list1_D","Ken didn't hear that","Jason","conservative",0,"hear",3016,10,"R",2,"minimum_wage","D",0.47,"block2",0,0.28,0.39,0.39,1,22659,36,0.21,"block3",0.28,5986,53,NA,7,"default","perceptions based on political party affiliation","Yes",27,"Yes","N/A",2,"Female",2,"none",NA,"Dem",0,0,0,0,0,0,0,NA,1,"UT","['UT']","American",NA
3848,"default","closing businesses during COVID was necessary","M","block1","M-R-Eric.png","MC","list1","list1_2","list1_D",NA,"Eric","liberal",0.99,NA,3721,11,"R",2,"lockdown","D",0.67,"block2",0,0.59,0.06,0.65,1,20138,27,0.58,"block3",1,6592,40,NA,8,"default","perceptions based on political party affiliation","Yes",27,"Yes","N/A",2,"Female",2,"none",NA,"Dem",0,0,0,0,0,0,0,NA,1,"UT","['UT']","American",NA
3848,"default","the 2020 election was rigged","F","block1","F-D-Elizabeth.png","critical","list1","list1_2","list1_D","Jen doesn't think that","Elizabeth","conservative",0,"think",3144,12,"D",2,"2020_election","D",0.49,"block2",1,0.78,0.78,0.72,0,19084,35,0.07,"block3",0.87,8265,42,NA,9,"default","perceptions based on political party affiliation","Yes",27,"Yes","N/A",2,"Female",2,"none",NA,"Dem",0,0,0,0,0,0,0,NA,1,"UT","['UT']","American",NA
3848,"default","the military is overfunded","M","block1","M-D-Tim.png","critical","list1","list1_2","list1_D","Emma doesn't think that","Tim","liberal",0.8,"think",3593,13,"D",2,"military","D",0.1,"block2",1,0.2,0.28,0.26,0,21720,30,0.56,"block3",0.27,5247,50,NA,10,"default","perceptions based on political party affiliation","Yes",27,"Yes","N/A",2,"Female",2,"none",NA,"Dem",0,0,0,0,0,0,0,NA,1,"UT","['UT']","American",NA
3848,"default","it is too difficult to buy guns","M","block1","M-R-Michael.png","critical","list1","list1_2","list1_D","Owen didn't suggest that","Michael","conservative",0.07,"suggest",3605,14,"R",2,"gun_laws","D",0.6,"block2",0.01,0.27,0.19,0.44,1,18655,33,0.16,"block3",0.39,8375,44,NA,11,"default","perceptions based on political party affiliation","Yes",27,"Yes","N/A",2,"Female",2,"none",NA,"Dem",0,0,0,0,0,0,0,NA,1,"UT","['UT']","American",NA
3848,"default","COVID is a dangerous virus","M","block1","M-D-John.png","critical","list1","list1_2","list1_D","Mary doesn't know that","John","liberal",1,"know",3125,15,"D",2,"COVID","D",0.5,"block2",1,0.68,0.34,0.61,0,19335,32,0.89,"block3",0.98,10036,38,NA,12,"default","perceptions based on political party affiliation","Yes",27,"Yes","N/A",2,"Female",2,"none",NA,"Dem",0,0,0,0,0,0,0,NA,1,"UT","['UT']","American",NA
3848,"default","mask mandates are necessary","F","block1","F-D-Lisa.png","critical","list1","list1_2","list1_D","Wendy didn't confess that","Lisa","liberal",1,"confess",3318,16,"D",2,"masks","D",0.59,"block2",1,0.45,0.89,0.73,0,19402,25,0.88,"block3",0.49,6227,57,NA,13,"default","perceptions based on political party affiliation","Yes",27,"Yes","N/A",2,"Female",2,"none",NA,"Dem",0,0,0,0,0,0,0,NA,1,"UT","['UT']","American",NA
3848,"default","the rich are taxed too little","F","block1","F-D-Rachel.png","MC","list1","list1_2","list1_D",NA,"Rachel","liberal",1,NA,3869,17,"D",2,"taxes","D",0.48,"block2",1,0.54,0.6,0.57,0,22106,26,0.92,"block3",1,4622,49,NA,14,"default","perceptions based on political party affiliation","Yes",27,"Yes","N/A",2,"Female",2,"none",NA,"Dem",0,0,0,0,0,0,0,NA,1,"UT","['UT']","American",NA
3848,"default","Trump handled the pandemic badly","F","block1","F-R-Donna.png","critical","list1","list1_2","list1_D","Danny didn't acknowledge","Donna","liberal",0.88,"acknowledge",4767,18,"R",2,"Trump_pandemic","D",0.49,"block2",0,0.32,0.65,0.38,1,23346,28,0.41,"block3",0.64,5937,51,NA,15,"default","perceptions based on political party affiliation","Yes",27,"Yes","N/A",2,"Female",2,"none",NA,"Dem",0,0,0,0,0,0,0,NA,1,"UT","['UT']","American",NA
3848,"default","it is too easy to get an abortion","M","block1","M-D-Daniel.png","critical","list1","list1_2","list1_D","Grace doesn't know that","Daniel","conservative",0.15,"know",4722,19,"D",2,"abortion","D",0.24,"block2",1,0.49,0.22,0.57,0,25861,22,0.22,"block3",0.83,7260,39,NA,16,"default","perceptions based on political party affiliation","Yes",27,"Yes","N/A",2,"Female",2,"none",NA,"Dem",0,0,0,0,0,0,0,NA,1,"UT","['UT']","American",NA
3928,"default","COVID is an overhyped virus","M","block1","M-R-Anthony.png","critical","list2","list2_1","list2_R","Mary didn't admit that","Anthony","conservative",0.02,"admit",9522,4,"R",1,"COVID","R",0.46,"block2",0.01,0.13,0.04,0.3,0.99,13744,35,1,"block3",0.86,29008,53,NA,1,"default",NA,"No",21,"Yes",NA,1,"Female",3,NA,NA,"Dem",0.35,0,0,0,0,0,0,NA,1,"OK","['AZ', 'OK']",NA,NA
3928,"default","the military is underfunded","F","block1","F-R-Amy.png","critical","list2","list2_1","list2_R","Emma doesn't see that","Amy","conservative",0.02,"see",5695,5,"R",1,"military","R",0.45,"block2",0.01,0.18,0.6,0.3,1,14088,30,0.67,"block3",0.99,6711,46,NA,2,"default",NA,"No",21,"Yes",NA,1,"Female",3,NA,NA,"Dem",0.35,0,0,0,0,0,0,NA,1,"OK","['AZ', 'OK']",NA,NA
3928,"default","Trump's policies improved the American economy","M","block1","M-D-John.png","critical","list2","list2_1","list2_R","Tony didn't say that","John","conservative",0.49,"say",7879,6,"D",1,"Trump_economy","R",0.56,"block2",0.99,0.61,0.17,0.58,0.01,14767,31,0.24,"block3",0.51,17431,40,NA,3,"default",NA,"No",21,"Yes",NA,1,"Female",3,NA,NA,"Dem",0.35,0,0,0,0,0,0,NA,1,"OK","['AZ', 'OK']",NA,NA
3928,"default","the uprising at the Capitol was patriotic","M","block1","M-D-Tim.png","critical","list2","list2_1","list2_R","Glenn didn't pretend that","Tim","conservative",0.02,"pretend",4367,7,"D",1,"capitol_uprising","R",0.47,"block2",0.98,0.56,0.17,0.66,0.01,24504,21,0.01,"block3",0.01,11623,44,NA,4,"default",NA,"No",21,"Yes",NA,1,"Female",3,NA,NA,"Dem",0.35,0,0,0,0,0,0,NA,1,"OK","['AZ', 'OK']",NA,NA
3928,"default","the rich are taxed too much","M","block1","M-R-Eric.png","MC","list2","list2_1","list2_R",NA,"Eric","conservative",0.02,NA,2912,8,"R",1,"taxes","R",0.48,"block2",0.01,0.2,0.11,0.33,0.98,16648,33,0.64,"block3",0.99,8455,39,NA,5,"default",NA,"No",21,"Yes",NA,1,"Female",3,NA,NA,"Dem",0.35,0,0,0,0,0,0,NA,1,"OK","['AZ', 'OK']",NA,NA
3928,"default","it is too easy to buy guns","F","block1","F-D-Michelle.png","critical","list2","list2_1","list2_R","Owen didn't pretend that","Michelle","liberal",0.97,"pretend",4351,9,"D",1,"gun_laws","R",0.46,"block2",0.99,0.64,0.72,0.6,0.01,13952,28,0.78,"block3",0.99,6831,45,NA,6,"default",NA,"No",21,"Yes",NA,1,"Female",3,NA,NA,"Dem",0.35,0,0,0,0,0,0,NA,1,"OK","['AZ', 'OK']",NA,NA
3928,"default","it is too hard to get an abortion","M","block1","M-R-Jason.png","critical","list2","list2_1","list2_R","Grace didn't admit that","Jason","liberal",0.25,"admit",4807,10,"R",1,"abortion","R",0.48,"block2",0.01,0.13,0.11,0.31,0.99,14959,32,0.01,"block3",0.22,12183,42,NA,7,"default",NA,"No",21,"Yes",NA,1,"Female",3,NA,NA,"Dem",0.35,0,0,0,0,0,0,NA,1,"OK","['AZ', 'OK']",NA,NA
3928,"default","immigrants support the economy","F","block1","F-D-Lisa.png","critical","list2","list2_1","list2_R","Ben doesn't know that","Lisa","liberal",0.49,"know",2928,11,"D",1,"immigrants","R",0.63,"block2",0.99,0.63,0.72,0.63,0.02,17056,36,0.61,"block3",0.92,4720,55,NA,8,"default",NA,"No",21,"Yes",NA,1,"Female",3,NA,NA,"Dem",0.35,0,0,0,0,0,0,NA,1,"OK","['AZ', 'OK']",NA,NA
3928,"default","the capital of the US is in Ohio",NA,"block1","NA.png","O","list2","list2_1","list2_R",NA,NA,NA,0.02,NA,6663,12,NA,1,"capital","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"default",NA,"No",21,"Yes",NA,1,"Female",3,NA,NA,"Dem",0.35,0,0,0,0,0,0,NA,1,"OK","['AZ', 'OK']",NA,NA
3928,"default","U.S. presidential elections are held in November",NA,"block1","NA.png","O","list2","list2_1","list2_R",NA,NA,NA,0.99,NA,5799,13,NA,1,"elections","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"default",NA,"No",21,"Yes",NA,1,"Female",3,NA,NA,"Dem",0.35,0,0,0,0,0,0,NA,1,"OK","['AZ', 'OK']",NA,NA
3928,"default","closing businesses during COVID was unnecessary","F","block1","F-D-Veronica.png","MC","list2","list2_1","list2_R",NA,"Veronica","conservative",0.01,NA,4567,14,"D",1,"lockdown","R",0.5,"block2",0.99,0.54,0.7,0.6,0.01,20311,23,0.03,"block3",0.99,6335,59,NA,11,"default",NA,"No",21,"Yes",NA,1,"Female",3,NA,NA,"Dem",0.35,0,0,0,0,0,0,NA,1,"OK","['AZ', 'OK']",NA,NA
3928,"default","medicaid is underfunded","F","block1","F-R-Kimberly.png","critical","list2","list2_1","list2_R","Allison doesn't think that","Kimberly","liberal",0.49,"think",4839,15,"R",1,"medicaid","R",0.49,"block2",0.02,0.25,0.64,0.37,0.98,17703,25,0.51,"block3",0.72,9167,47,NA,12,"default",NA,"No",21,"Yes",NA,1,"Female",3,NA,NA,"Dem",0.35,0,0,0,0,0,0,NA,1,"OK","['AZ', 'OK']",NA,NA
3928,"default","the minimum wage is too low","M","block1","M-D-James.png","critical","list2","list2_1","list2_R","Ken didn't say that","James","liberal",0.97,"say",3119,16,"D",1,"minimum_wage","R",0.56,"block2",0.99,0.6,0.23,0.6,0.01,23457,29,0.88,"block3",0.94,4831,58,NA,13,"default",NA,"No",21,"Yes",NA,1,"Female",3,NA,NA,"Dem",0.35,0,0,0,0,0,0,NA,1,"OK","['AZ', 'OK']",NA,NA
3928,"default","the 2020 election was legitimate","M","block1","M-R-Ryan.png","critical","list2","list2_1","list2_R","Jen doesn't see that","Ryan","liberal",0.98,"see",12287,17,"R",1,"2020_election","R",0.47,"block2",0.03,0.22,0.16,0.3,1,19528,27,0,"block3",0.98,47775,51,NA,14,"default",NA,"No",21,"Yes",NA,1,"Female",3,NA,NA,"Dem",0.35,0,0,0,0,0,0,NA,1,"OK","['AZ', 'OK']",NA,NA
3928,"default","mask mandates are unnecessary","F","block1","F-R-Sarah.png","critical","list2","list2_1","list2_R","Wendy doesn't think that","Sarah","conservative",0.02,"think",2655,18,"R",1,"masks","R",0.55,"block2",0.01,0.21,0.69,0.4,0.98,17880,24,0.99,"block3",0.99,7559,48,NA,15,"default",NA,"No",21,"Yes",NA,1,"Female",3,NA,NA,"Dem",0.35,0,0,0,0,0,0,NA,1,"OK","['AZ', 'OK']",NA,NA
3928,"default","Trump handled the pandemic well","F","block1","F-D-Helen.png","critical","list2","list2_1","list2_R","Danny doesn't know that","Helen","conservative",0.32,"know",4215,19,"D",1,"Trump_pandemic","R",0.52,"block2",0.97,0.61,0.7,0.66,0.02,20015,22,0.26,"block3",0.72,9327,50,NA,16,"default",NA,"No",21,"Yes",NA,1,"Female",3,NA,NA,"Dem",0.35,0,0,0,0,0,0,NA,1,"OK","['AZ', 'OK']",NA,NA
3765,"default","the uprising at the Capitol was patriotic","F","block1","F-R-Donna.png","critical","list2","list2_1","list2_D","Glenn didn't pretend that","Donna","conservative",0,"pretend",4232,4,"R",1,"capitol_uprising","D",0.14,"block2",0,0,0.32,0.04,1,17381,24,1,"block3",0.33,7866,52,NA,1,"default","Seeing what peoples first impressions are based on political affiliations","No",24,"Yes",NA,3,"Male",0,NA,NA,"Dem",0,0,0,0,0,0,0,NA,1,"MI","['CO', 'MI']",NA,NA
3765,"default","the rich are taxed too much","F","block1","F-D-Rachel.png","MC","list2","list2_1","list2_D",NA,"Rachel","conservative",0,NA,2856,5,"D",1,"taxes","D",0.34,"block2",1,0.43,0.27,0.48,0,15597,28,0.1,"block3",1,5254,48,NA,2,"default","Seeing what peoples first impressions are based on political affiliations","No",24,"Yes",NA,3,"Male",0,NA,NA,"Dem",0,0,0,0,0,0,0,NA,1,"MI","['CO', 'MI']",NA,NA
3765,"default","mask mandates are unnecessary","F","block1","F-D-Lisa.png","critical","list2","list2_1","list2_D","Wendy doesn't see that","Lisa","conservative",0,"see",2788,6,"D",1,"masks","D",0.36,"block2",1,0.54,0.34,0.55,0,12329,35,0,"block3",1,4151,51,NA,3,"default","Seeing what peoples first impressions are based on political affiliations","No",24,"Yes",NA,3,"Male",0,NA,NA,"Dem",0,0,0,0,0,0,0,NA,1,"MI","['CO', 'MI']",NA,NA
3765,"default","the capital of the US is in Ohio",NA,"block1","NA.png","O","list2","list2_1","list2_D",NA,NA,NA,0,NA,5758,7,NA,1,"capital","D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"default","Seeing what peoples first impressions are based on political affiliations","No",24,"Yes",NA,3,"Male",0,NA,NA,"Dem",0,0,0,0,0,0,0,NA,1,"MI","['CO', 'MI']",NA,NA
3765,"default","the military is underfunded","M","block1","M-D-Daniel.png","critical","list2","list2_1","list2_D","Emma didn't acknowledge","Daniel","conservative",0,"acknowledge",2620,8,"D",1,"military","D",0.43,"block2",1,0.5,0.22,0.46,0,16828,23,0.52,"block3",1,3843,49,NA,5,"default","Seeing what peoples first impressions are based on political affiliations","No",24,"Yes",NA,3,"Male",0,NA,NA,"Dem",0,0,0,0,0,0,0,NA,1,"MI","['CO', 'MI']",NA,NA
