workerid,proliferate.condition,CC,SpeakerGender,assertiveness_rating,block,democrat_rating,empathy_rating,femininity_rating,file,intelligence_rating,item_type,list,list_genderMaxes,list_whichSpPoliticsFirst,matrix_clause,name,orientation,participant_beliefs,predicate,projection,republican_rating,rt,slide_number_in_experiment,socialInfo,spBelief_rating,speakerGendersMaxes,topic,true_false,whichSpPoliticsFirst,error
3890,default,these events are well-organized,F,,block3,,,,F-R-Kimberly.png,,critical,list2,list2_1,list2_R,Leah didn't say that,Kimberly,N,,say,0.98,,11855,55,R,,1,organized,NA,R,
3890,default,the minimum wage is too low,M,,block3,,,,M-D-John.png,,critical,list2,list2_1,list2_R,Ken doesn't know that,John,liberal,,know,0.99,,8767,56,D,,1,minimum_wage,NA,R,
3890,default,mask mandates are unnecessary,F,,block3,,,,F-R-Donna.png,,critical,list2,list2_1,list2_R,Wendy didn't say that,Donna,conservative,,say,0.98,,5663,57,R,,1,masks,NA,R,
3890,default,it is too hard to get an abortion,M,,block3,,,,M-R-Joseph.png,,critical,list2,list2_1,list2_R,Grace didn't confess that,Joseph,liberal,,confess,0.98,,31791,58,R,,1,abortion,NA,R,
3890,default,the agenda is longer than usual today,M,,block3,,,,M-D-James.png,,critical,list2,list2_1,list2_R,Ethan doesn't know that,James,N,,know,0.96,,19255,59,D,,1,agenda,NA,R,
3948,default,Trump handled the pandemic well,M,,block1,,,,M-R-Joseph.png,,critical,list2,list2_2,list2_D,Danny isn't annoyed that,Joseph,conservative,0.99,be_annoyed,,,5983,4,R,,2,Trump_pandemic,,D,
3948,default,Trump's policies improved the American economy,F,,block1,,,,F-R-Sarah.png,,critical,list2,list2_2,list2_D,Tony doesn't know that,Sarah,conservative,0.98,know,,,2832,5,R,,2,Trump_economy,,D,
3948,default,the rich are taxed too much,F,,block1,,,,F-D-Veronica.png,,MC,list2,list2_2,list2_D,NA,Veronica,conservative,0.02,NA,,,2961,6,D,,2,taxes,,D,
3948,default,closing businesses during COVID was unnecessary,F,,block1,,,,F-R-Lily.png,,MC,list2,list2_2,list2_D,NA,Lily,conservative,0.97,NA,,,3727,7,R,,2,lockdown,,D,
3948,default,the uprising at the Capitol was patriotic,M,,block1,,,,M-R-Ryan.png,,critical,list2,list2_2,list2_D,Glenn didn't hear that,Ryan,conservative,0.01,hear,,,3240,8,R,,2,capitol_uprising,,D,
3948,default,COVID is an overhyped virus,F,,block1,,,,F-D-Anna.png,,critical,list2,list2_2,list2_D,Mary doesn't see that,Anna,conservative,0.99,see,,,2944,9,D,,2,COVID,,D,
3948,default,the minimum wage is too low,F,,block1,,,,F-R-Donna.png,,critical,list2,list2_2,list2_D,Ken doesn't know that,Donna,liberal,0.98,know,,,2175,10,R,,2,minimum_wage,,D,
3948,default,the capital of the US is in Ohio,NA,,block1,,,,NA.png,,O,list2,list2_2,list2_D,NA,NA,NA,0.02,NA,,,4856,11,NA,,2,capital,,D,
3948,default,the 2020 election was legitimate,M,,block1,,,,M-D-Tim.png,,critical,list2,list2_2,list2_D,Jen didn't pretend that,Tim,liberal,0.96,pretend,,,3335,12,D,,2,2020_election,,D,
3948,default,U.S. presidential elections are held in November,NA,,block1,,,,NA.png,,O,list2,list2_2,list2_D,NA,NA,NA,0.99,NA,,,3024,13,NA,,2,elections,,D,
3948,default,it is too hard to get an abortion,F,,block1,,,,F-D-Elizabeth.png,,critical,list2,list2_2,list2_D,Grace doesn't see that,Elizabeth,liberal,0.97,see,,,4232,14,D,,2,abortion,,D,
3948,default,the military is underfunded,F,,block1,,,,F-D-Helen.png,,critical,list2,list2_2,list2_D,Emma didn't pretend that,Helen,conservative,0.5,pretend,,,4263,15,D,,2,military,,D,
3948,default,it is too easy to buy guns,F,,block1,,,,F-R-Kimberly.png,,critical,list2,list2_2,list2_D,Owen didn't hear that,Kimberly,liberal,0.97,hear,,,3287,16,R,,2,gun_laws,,D,
3948,default,immigrants support the economy,M,,block1,,,,M-R-Jason.png,,critical,list2,list2_2,list2_D,Ben isn't annoyed that,Jason,liberal,0.98,be_annoyed,,,2112,17,R,,2,immigrants,,D,
3948,default,mask mandates are unnecessary,M,,block1,,,,M-D-John.png,,critical,list2,list2_2,list2_D,Wendy didn't acknowledge,John,conservative,0.99,acknowledge,,,2600,18,D,,2,masks,,D,
3948,default,medicaid is underfunded,M,,block1,,,,M-D-James.png,,critical,list2,list2_2,list2_D,Allison didn't acknowledge,James,liberal,0.99,acknowledge,,,2480,19,D,,2,medicaid,,D,
3948,default,the military is underfunded,F,0.51,block2,0.99,0.5,0.51,F-D-Helen.png,0.49,critical,list2,list2_2,list2_D,Emma didn't pretend that,Helen,conservative,,pretend,,0.02,22470,21,D,0.5,2,military,,D,
3948,default,there are too few environmental laws,M,0.49,block2,0.03,0.48,0.01,M-R-Eric.png,0.46,itIsT_F,list2,list2_2,list2_D,NA,Eric,liberal,,NA,,0.99,20511,22,R,0.49,2,environment,,D,
3948,default,Trump handled the pandemic well,M,0.49,block2,0.01,0.49,0.01,M-R-Joseph.png,0.49,critical,list2,list2_2,list2_D,Danny isn't annoyed that,Joseph,conservative,,be_annoyed,,0.99,15553,23,R,0.5,2,Trump_pandemic,,D,
3948,default,the uprising at the Capitol was patriotic,M,0.51,block2,0.53,0.5,0.03,M-R-Ryan.png,0.51,critical,list2,list2_2,list2_D,Glenn didn't hear that,Ryan,conservative,,hear,,0.99,13479,24,R,0.49,2,capitol_uprising,,D,
3948,default,it is too easy to buy guns,F,0.53,block2,0.02,0.51,0.99,F-R-Kimberly.png,0.46,critical,list2,list2_2,list2_D,Owen didn't hear that,Kimberly,liberal,,hear,,0.96,10656,25,R,0.5,2,gun_laws,,D,
3948,default,there are too many restrictions on welfare benefits,F,0.5,block2,0.99,0.48,0.99,F-D-Rachel.png,0.47,itIsT_F,list2,list2_2,list2_D,NA,Rachel,liberal,,NA,,0.03,11056,26,D,0.5,2,welfare,,D,
3948,default,mask mandates are unnecessary,M,0.52,block2,0.97,0.53,0.01,M-D-John.png,0.51,critical,list2,list2_2,list2_D,Wendy didn't acknowledge,John,conservative,,acknowledge,,0.01,56496,27,D,0.46,2,masks,,D,
3948,default,closing businesses during COVID was unnecessary,F,0.51,block2,0.01,0.51,0.97,F-R-Lily.png,0.48,MC,list2,list2_2,list2_D,NA,Lily,conservative,,NA,,0.98,9959,28,R,0.51,2,lockdown,,D,
3948,default,COVID is an overhyped virus,F,0.53,block2,0.98,0.53,0.98,F-D-Anna.png,0.49,critical,list2,list2_2,list2_D,Mary doesn't see that,Anna,conservative,,see,,0.46,10200,29,D,0.43,2,COVID,,D,
3948,default,the 2020 election was legitimate,M,0.48,block2,0.97,0.49,0.03,M-D-Tim.png,0.46,critical,list2,list2_2,list2_D,Jen didn't pretend that,Tim,liberal,,pretend,,0.02,58760,30,D,0.47,2,2020_election,,D,
3948,default,it is too hard to get an abortion,F,0.45,block2,0.99,0.46,0.99,F-D-Elizabeth.png,0.42,critical,list2,list2_2,list2_D,Grace doesn't see that,Elizabeth,liberal,,see,,0.01,10168,31,D,0.41,2,abortion,,D,
3948,default,the minimum wage is too low,F,0.49,block2,0.01,0.51,0.98,F-R-Donna.png,0.49,critical,list2,list2_2,list2_D,Ken doesn't know that,Donna,liberal,,know,,0.98,10600,32,R,0.49,2,minimum_wage,,D,
3948,default,Trump's policies improved the American economy,F,0.48,block2,0.03,0.48,0.99,F-R-Sarah.png,0.46,critical,list2,list2_2,list2_D,Tony doesn't know that,Sarah,conservative,,know,,0.97,60208,33,R,0.57,2,Trump_economy,,D,
3948,default,the rich are taxed too much,F,0.48,block2,0.98,0.51,0.98,F-D-Veronica.png,0.46,MC,list2,list2_2,list2_D,NA,Veronica,conservative,,NA,,0,35007,34,D,0.47,2,taxes,,D,
3948,default,medicaid is underfunded,M,0.49,block2,0.98,0.48,0.01,M-D-James.png,0.44,critical,list2,list2_2,list2_D,Allison didn't acknowledge,James,liberal,,acknowledge,,0.02,8888,35,D,0.47,2,medicaid,,D,
3948,default,immigrants support the economy,M,0.44,block2,0.02,0.48,0.02,M-R-Jason.png,0.46,critical,list2,list2_2,list2_D,Ben isn't annoyed that,Jason,liberal,,be_annoyed,,0.98,7776,36,R,0.46,2,immigrants,,D,
3948,default,the minimum wage is too low,F,,block3,,,,F-R-Donna.png,,critical,list2,list2_2,list2_D,Ken doesn't know that,Donna,liberal,,know,0.49,,89014,38,R,,2,minimum_wage,NA,D,
3948,default,Trump's policies improved the American economy,F,,block3,,,,F-R-Sarah.png,,critical,list2,list2_2,list2_D,Tony doesn't know that,Sarah,conservative,,know,0.04,,8735,39,R,,2,Trump_economy,NA,D,
3948,default,mask mandates are unnecessary,M,,block3,,,,M-D-John.png,,critical,list2,list2_2,list2_D,Wendy didn't acknowledge,John,conservative,,acknowledge,0.03,,8264,40,D,,2,masks,NA,D,
3948,default,closing businesses during COVID was unnecessary,F,,block3,,,,F-R-Lily.png,,MC,list2,list2_2,list2_D,NA,Lily,conservative,,NA,0.95,,7047,41,R,,2,lockdown,NA,D,
3948,default,the organizers' contact info is outdated,M,,block3,,,,M-R-Anthony.png,,critical,list2,list2_2,list2_D,Noah didn't hear that,Anthony,N,,hear,0.02,,10040,42,R,,2,contact,NA,D,
3948,default,these events are well-organized,M,,block3,,,,M-D-Daniel.png,,critical,list2,list2_2,list2_D,Leah didn't acknowledge,Daniel,N,,acknowledge,0.97,,18215,43,D,,2,organized,NA,D,
3948,default,the military is underfunded,F,,block3,,,,F-D-Helen.png,,critical,list2,list2_2,list2_D,Emma didn't pretend that,Helen,conservative,,pretend,0.48,,10456,44,D,,2,military,NA,D,
3948,default,there are too many restrictions on welfare benefits,F,,block3,,,,F-D-Rachel.png,,itIsT_F,list2,list2_2,list2_D,NA,Rachel,liberal,,NA,0.04,,6544,45,D,,2,welfare,false,D,
3948,default,medicaid is underfunded,M,,block3,,,,M-D-James.png,,critical,list2,list2_2,list2_D,Allison didn't acknowledge,James,liberal,,acknowledge,0.96,,7280,46,D,,2,medicaid,NA,D,
3948,default,the rich are taxed too much,F,,block3,,,,F-D-Veronica.png,,MC,list2,list2_2,list2_D,NA,Veronica,conservative,,NA,0.97,,5783,47,D,,2,taxes,NA,D,
3948,default,the uprising at the Capitol was patriotic,M,,block3,,,,M-R-Ryan.png,,critical,list2,list2_2,list2_D,Glenn didn't hear that,Ryan,conservative,,hear,0.97,,13168,48,R,,2,capitol_uprising,NA,D,
3948,default,it is too easy to buy guns,F,,block3,,,,F-R-Kimberly.png,,critical,list2,list2_2,list2_D,Owen didn't hear that,Kimberly,liberal,,hear,0.97,,5911,49,R,,2,gun_laws,NA,D,
3948,default,the break will be shortened today,F,,block3,,,,F-D-Michelle.png,,critical,list2,list2_2,list2_D,Amelia doesn't see that,Michelle,N,,see,0.99,,5777,50,D,,2,break,NA,D,
3948,default,the 2020 election was legitimate,M,,block3,,,,M-D-Tim.png,,critical,list2,list2_2,list2_D,Jen didn't pretend that,Tim,liberal,,pretend,0.99,,4999,51,D,,2,2020_election,NA,D,
3948,default,there are too few environmental laws,M,,block3,,,,M-R-Eric.png,,itIsT_F,list2,list2_2,list2_D,NA,Eric,liberal,,NA,0.98,,5616,52,R,,2,environment,true,D,
3948,default,immigrants support the economy,M,,block3,,,,M-R-Jason.png,,critical,list2,list2_2,list2_D,Ben isn't annoyed that,Jason,liberal,,be_annoyed,0.51,,4487,53,R,,2,immigrants,NA,D,
3948,default,Trump handled the pandemic well,M,,block3,,,,M-R-Joseph.png,,critical,list2,list2_2,list2_D,Danny isn't annoyed that,Joseph,conservative,,be_annoyed,0.49,,3712,54,R,,2,Trump_pandemic,NA,D,
3948,default,last month's newsletter was sent late,M,,block3,,,,M-R-Michael.png,,critical,list2,list2_2,list2_D,Liam isn't annoyed that,Michael,N,,be_annoyed,0.51,,1935,55,R,,2,newsletter,NA,D,
3948,default,COVID is an overhyped virus,F,,block3,,,,F-D-Anna.png,,critical,list2,list2_2,list2_D,Mary doesn't see that,Anna,conservative,,see,0.98,,7023,56,D,,2,COVID,NA,D,
3948,default,the event was advertised on social media,F,,block3,,,,F-D-Lisa.png,,critical,list2,list2_2,list2_D,Chloe didn't pretend that,Lisa,N,,pretend,0.94,,9152,57,D,,2,social_media,NA,D,
3948,default,it is too hard to get an abortion,F,,block3,,,,F-D-Elizabeth.png,,critical,list2,list2_2,list2_D,Grace doesn't see that,Elizabeth,liberal,,see,0.98,,5656,58,D,,2,abortion,NA,D,
3948,default,the agenda is longer than usual today,F,,block3,,,,F-R-Amy.png,,critical,list2,list2_2,list2_D,Ethan doesn't know that,Amy,N,,know,0.97,,6360,59,R,,2,agenda,NA,D,
3993,default,it is too easy to buy guns,M,,block1,,,,M-R-Michael.png,,critical,list2,list2_1,list2_D,Owen isn't right that,Michael,liberal,0.92,be_right,,,5401,4,R,,1,gun_laws,,D,
3993,default,COVID is an overhyped virus,F,,block1,,,,F-D-Helen.png,,critical,list2,list2_1,list2_D,Mary didn't admit that,Helen,conservative,0.19,admit,,,3280,5,D,,1,COVID,,D,
3993,default,closing businesses during COVID was unnecessary,F,,block1,,,,F-R-Lily.png,,MC,list2,list2_1,list2_D,NA,Lily,conservative,0.98,NA,,,3433,6,R,,1,lockdown,,D,
3993,default,Trump's policies improved the American economy,F,,block1,,,,F-R-Sarah.png,,critical,list2,list2_1,list2_D,Tony isn't annoyed that,Sarah,conservative,0.21,be_annoyed,,,2189,7,R,,1,Trump_economy,,D,
3993,default,the rich are taxed too much,F,,block1,,,,F-D-Veronica.png,,MC,list2,list2_1,list2_D,NA,Veronica,conservative,0.01,NA,,,3172,8,D,,1,taxes,,D,
3993,default,medicaid is underfunded,M,,block1,,,,M-D-Daniel.png,,critical,list2,list2_1,list2_D,Allison doesn't see that,Daniel,liberal,0.99,see,,,3447,9,D,,1,medicaid,,D,
3993,default,the uprising at the Capitol was patriotic,F,,block1,,,,F-R-Donna.png,,critical,list2,list2_1,list2_D,Glenn isn't right that,Donna,conservative,0.02,be_right,,,2474,10,R,,1,capitol_uprising,,D,
3993,default,Trump handled the pandemic well,M,,block1,,,,M-R-Anthony.png,,critical,list2,list2_1,list2_D,Danny doesn't think that,Anthony,conservative,0.01,think,,,2672,11,R,,1,Trump_pandemic,,D,
3993,default,it is too hard to get an abortion,F,,block1,,,,F-D-Anna.png,,critical,list2,list2_1,list2_D,Grace didn't admit that,Anna,liberal,0.9,admit,,,3606,12,D,,1,abortion,,D,
3993,default,the minimum wage is too low,F,,block1,,,,F-R-Kimberly.png,,critical,list2,list2_1,list2_D,Ken isn't annoyed that,Kimberly,liberal,0.99,be_annoyed,,,2618,13,R,,1,minimum_wage,,D,
3993,default,the 2020 election was legitimate,F,,block1,,,,F-D-Michelle.png,,critical,list2,list2_1,list2_D,Jen didn't pretend that,Michelle,liberal,0.9,pretend,,,3136,14,D,,1,2020_election,,D,
3993,default,mask mandates are unnecessary,M,,block1,,,,M-D-John.png,,critical,list2,list2_1,list2_D,Wendy doesn't see that,John,conservative,0.01,see,,,2819,15,D,,1,masks,,D,
3993,default,the capital of the US is in Ohio,NA,,block1,,,,NA.png,,O,list2,list2_1,list2_D,NA,NA,NA,0.03,NA,,,3911,16,NA,,1,capital,,D,
3993,default,U.S. presidential elections are held in November,NA,,block1,,,,NA.png,,O,list2,list2_1,list2_D,NA,NA,NA,0.94,NA,,,2840,17,NA,,1,elections,,D,
3993,default,immigrants support the economy,M,,block1,,,,M-R-Ryan.png,,critical,list2,list2_1,list2_D,Ben doesn't think that,Ryan,liberal,0.98,think,,,2736,18,R,,1,immigrants,,D,
3993,default,the military is underfunded,M,,block1,,,,M-D-Tim.png,,critical,list2,list2_1,list2_D,Emma didn't pretend that,Tim,conservative,0,pretend,,,2776,19,D,,1,military,,D,
3993,default,it is too hard to get an abortion,F,0.51,block2,0.98,0.51,0.78,F-D-Anna.png,0.49,critical,list2,list2_1,list2_D,Grace didn't admit that,Anna,liberal,,admit,,0,25573,21,D,0.94,1,abortion,,D,
3993,default,Trump's policies improved the American economy,F,0.49,block2,0.01,0.5,0.62,F-R-Sarah.png,0.47,critical,list2,list2_1,list2_D,Tony isn't annoyed that,Sarah,conservative,,be_annoyed,,0.99,13896,22,R,0.95,1,Trump_economy,,D,
3993,default,the military is underfunded,M,0.48,block2,0.98,0.47,0.2,M-D-Tim.png,0.48,critical,list2,list2_1,list2_D,Emma didn't pretend that,Tim,conservative,,pretend,,0.02,21564,23,D,0.6,1,military,,D,
3993,default,it is too easy to buy guns,M,0.46,block2,0.01,0.45,0.16,M-R-Michael.png,0.46,critical,list2,list2_1,list2_D,Owen isn't right that,Michael,liberal,,be_right,,0.98,14776,24,R,0.13,1,gun_laws,,D,
3993,default,COVID is an overhyped virus,F,0.46,block2,0.99,0.46,0.7,F-D-Helen.png,0.47,critical,list2,list2_1,list2_D,Mary didn't admit that,Helen,conservative,,admit,,0,13629,25,D,0.06,1,COVID,,D,
3993,default,the minimum wage is too low,F,0.47,block2,0.02,0.49,0.61,F-R-Kimberly.png,0.48,critical,list2,list2_1,list2_D,Ken isn't annoyed that,Kimberly,liberal,,be_annoyed,,0.98,14356,26,R,0.25,1,minimum_wage,,D,
3993,default,medicaid is underfunded,M,0.47,block2,0.99,0.48,0.08,M-D-Daniel.png,0.47,critical,list2,list2_1,list2_D,Allison doesn't see that,Daniel,liberal,,see,,0.01,10250,27,D,0.82,1,medicaid,,D,
3993,default,the rich are taxed too much,F,0.44,block2,0.99,0.43,0.61,F-D-Veronica.png,0.44,MC,list2,list2_1,list2_D,NA,Veronica,conservative,,NA,,0.02,12298,28,D,0.14,1,taxes,,D,
3993,default,the uprising at the Capitol was patriotic,F,0.48,block2,0.03,0.48,0.66,F-R-Donna.png,0.46,critical,list2,list2_1,list2_D,Glenn isn't right that,Donna,conservative,,be_right,,0.98,10919,29,R,0.87,1,capitol_uprising,,D,
3993,default,there are too many restrictions on welfare benefits,F,0.45,block2,0.98,0.46,0.53,F-D-Rachel.png,0.47,itIsT_F,list2,list2_1,list2_D,NA,Rachel,liberal,,NA,,0.02,11737,30,D,0.87,1,welfare,,D,
3993,default,immigrants support the economy,M,0.47,block2,0.01,0.47,0.15,M-R-Ryan.png,0.49,critical,list2,list2_1,list2_D,Ben doesn't think that,Ryan,liberal,,think,,0.99,10710,31,R,0.27,1,immigrants,,D,
3993,default,there are too few environmental laws,M,0.46,block2,0.01,0.47,0.08,M-R-Eric.png,0.47,itIsT_F,list2,list2_1,list2_D,NA,Eric,liberal,,NA,,1,11148,32,R,0.34,1,environment,,D,
3993,default,the 2020 election was legitimate,F,0.47,block2,0.98,0.48,0.65,F-D-Michelle.png,0.47,critical,list2,list2_1,list2_D,Jen didn't pretend that,Michelle,liberal,,pretend,,0.01,10938,33,D,0.98,1,2020_election,,D,
3993,default,mask mandates are unnecessary,M,0.49,block2,0.98,0.48,0.03,M-D-John.png,0.49,critical,list2,list2_1,list2_D,Wendy doesn't see that,John,conservative,,see,,0,11321,34,D,0.07,1,masks,,D,
3993,default,Trump handled the pandemic well,M,0.51,block2,0.02,0.5,0.07,M-R-Anthony.png,0.49,critical,list2,list2_1,list2_D,Danny doesn't think that,Anthony,conservative,,think,,0.99,18415,35,R,0.87,1,Trump_pandemic,,D,
3993,default,closing businesses during COVID was unnecessary,F,0.47,block2,0,0.47,0.69,F-R-Lily.png,0.47,MC,list2,list2_1,list2_D,NA,Lily,conservative,,NA,,0.98,10989,36,R,0.98,1,lockdown,,D,
3993,default,the event was advertised on social media,F,,block3,,,,F-D-Lisa.png,,critical,list2,list2_1,list2_D,Chloe didn't pretend that,Lisa,N,,pretend,0.65,,29884,38,D,,1,social_media,NA,D,
3993,default,there are too few environmental laws,M,,block3,,,,M-R-Eric.png,,itIsT_F,list2,list2_1,list2_D,NA,Eric,liberal,,NA,1,,7982,39,R,,1,environment,true,D,
3993,default,Trump's policies improved the American economy,F,,block3,,,,F-R-Sarah.png,,critical,list2,list2_1,list2_D,Tony isn't annoyed that,Sarah,conservative,,be_annoyed,0.97,,9218,40,R,,1,Trump_economy,NA,D,
3993,default,the organizers' contact info is outdated,M,,block3,,,,M-R-Jason.png,,critical,list2,list2_1,list2_D,Noah isn't right that,Jason,N,,be_right,0,,9080,41,R,,1,contact,NA,D,
3993,default,COVID is an overhyped virus,F,,block3,,,,F-D-Helen.png,,critical,list2,list2_1,list2_D,Mary didn't admit that,Helen,conservative,,admit,0.54,,12244,42,D,,1,COVID,NA,D,
3993,default,the uprising at the Capitol was patriotic,F,,block3,,,,F-R-Donna.png,,critical,list2,list2_1,list2_D,Glenn isn't right that,Donna,conservative,,be_right,0.02,,4525,43,R,,1,capitol_uprising,NA,D,
3993,default,it is too easy to buy guns,M,,block3,,,,M-R-Michael.png,,critical,list2,list2_1,list2_D,Owen isn't right that,Michael,liberal,,be_right,0.03,,5902,44,R,,1,gun_laws,NA,D,
3993,default,there are too many restrictions on welfare benefits,F,,block3,,,,F-D-Rachel.png,,itIsT_F,list2,list2_1,list2_D,NA,Rachel,liberal,,NA,0,,12104,45,D,,1,welfare,false,D,
3993,default,medicaid is underfunded,M,,block3,,,,M-D-Daniel.png,,critical,list2,list2_1,list2_D,Allison doesn't see that,Daniel,liberal,,see,0.98,,7032,46,D,,1,medicaid,NA,D,
3993,default,the minimum wage is too low,F,,block3,,,,F-R-Kimberly.png,,critical,list2,list2_1,list2_D,Ken isn't annoyed that,Kimberly,liberal,,be_annoyed,0.96,,4342,47,R,,1,minimum_wage,NA,D,
3993,default,the 2020 election was legitimate,F,,block3,,,,F-D-Michelle.png,,critical,list2,list2_1,list2_D,Jen didn't pretend that,Michelle,liberal,,pretend,0.04,,9094,48,D,,1,2020_election,NA,D,
3993,default,closing businesses during COVID was unnecessary,F,,block3,,,,F-R-Lily.png,,MC,list2,list2_1,list2_D,NA,Lily,conservative,,NA,0.94,,3235,49,R,,1,lockdown,NA,D,
3993,default,the break will be shortened today,F,,block3,,,,F-D-Elizabeth.png,,critical,list2,list2_1,list2_D,Amelia didn't admit that,Elizabeth,N,,admit,0.37,,5809,50,D,,1,break,NA,D,
3993,default,Trump handled the pandemic well,M,,block3,,,,M-R-Anthony.png,,critical,list2,list2_1,list2_D,Danny doesn't think that,Anthony,conservative,,think,0.45,,7530,51,R,,1,Trump_pandemic,NA,D,
3993,default,the rich are taxed too much,F,,block3,,,,F-D-Veronica.png,,MC,list2,list2_1,list2_D,NA,Veronica,conservative,,NA,0.97,,4640,52,D,,1,taxes,NA,D,
