"workerid","proliferate.condition.x","SpeakerGender","list","list_firstSocCond","name","response","rt","slide_number_in_experiment","socialCondition","socialInfo","socialInfo_code","trigger_class","whichSocConditionFirst","error.x","proliferate.condition.y","about","accent","age","american","comments","education","gender","income","language","otherParty","party","politics","race_asian","race_black","race_hawaiian","race_latino","race_native","race_otherRaceCheck","race_otherRaceText","race_white","state","whichAccent","error.y","trial"
3668,"default","M","list2","list2-R","Christopher",0.48,8527,13,"D","southern","S","C","R",NA,"default","implicit biases","No",53,"Yes",NA,4,"Female",7,"none",NA,"Dem",0.01,0,0,0,0,0,0,NA,1,"PA","none",NA,10
3668,"default","M","list2","list2-R","John",0.5,4523,14,"R","non-southern","N","C","R",NA,"default","implicit biases","No",53,"Yes",NA,4,"Female",7,"none",NA,"Dem",0.01,0,0,0,0,0,0,NA,1,"PA","none",NA,11
3668,"default","F","list2","list2-R","Amy",0.59,8055,15,"R","southern","S","C","R",NA,"default","implicit biases","No",53,"Yes",NA,4,"Female",7,"none",NA,"Dem",0.01,0,0,0,0,0,0,NA,1,"PA","none",NA,12
3668,"default","F","list2","list2-R","Helen",0.14,5714,16,"R","non-southern","N","C","R",NA,"default","implicit biases","No",53,"Yes",NA,4,"Female",7,"none",NA,"Dem",0.01,0,0,0,0,0,0,NA,1,"PA","none",NA,13
3668,"default","M","list2","list2-R","James",0.61,5568,17,"R","non-southern","N","C","R",NA,"default","implicit biases","No",53,"Yes",NA,4,"Female",7,"none",NA,"Dem",0.01,0,0,0,0,0,0,NA,1,"PA","none",NA,14
3668,"default","F","list2","list2-R","Kimberly",0.66,7650,18,"R","southern","S","C","R",NA,"default","implicit biases","No",53,"Yes",NA,4,"Female",7,"none",NA,"Dem",0.01,0,0,0,0,0,0,NA,1,"PA","none",NA,15
3668,"default","M","list2","list2-R","Patrick",0.98,7425,19,"R","Republican","R","Party","R",NA,"default","implicit biases","No",53,"Yes",NA,4,"Female",7,"none",NA,"Dem",0.01,0,0,0,0,0,0,NA,1,"PA","none",NA,16
3668,"default","F","list2","list2-R","Michelle",0.77,7313,20,"D","non-southern","N","C","R",NA,"default","implicit biases","No",53,"Yes",NA,4,"Female",7,"none",NA,"Dem",0.01,0,0,0,0,0,0,NA,1,"PA","none",NA,17
3668,"default","M","list2","list2-R","Jason",0.34,8089,21,"R","southern","S","C","R",NA,"default","implicit biases","No",53,"Yes",NA,4,"Female",7,"none",NA,"Dem",0.01,0,0,0,0,0,0,NA,1,"PA","none",NA,18
3668,"default","M","list2","list2-R","Anthony",0.71,5782,22,"R","southern","S","C","R",NA,"default","implicit biases","No",53,"Yes",NA,4,"Female",7,"none",NA,"Dem",0.01,0,0,0,0,0,0,NA,1,"PA","none",NA,19
3668,"default","M","list2","list2-R","Daniel",0.79,6929,23,"D","non-southern","N","C","R",NA,"default","implicit biases","No",53,"Yes",NA,4,"Female",7,"none",NA,"Dem",0.01,0,0,0,0,0,0,NA,1,"PA","none",NA,20
3668,"default","F","list2","list2-R","Rebecca",0.29,6254,24,"D","non-southern","N","Empty","R",NA,"default","implicit biases","No",53,"Yes",NA,4,"Female",7,"none",NA,"Dem",0.01,0,0,0,0,0,0,NA,1,"PA","none",NA,21
3668,"default","F","list2","list2-R","Emma",0.26,9450,25,"D","southern","S","C","R",NA,"default","implicit biases","No",53,"Yes",NA,4,"Female",7,"none",NA,"Dem",0.01,0,0,0,0,0,0,NA,1,"PA","none",NA,22
3668,"default","M","list2","list2-R","Jeff",0.7,6851,26,"R","southern","S","Empty","R",NA,"default","implicit biases","No",53,"Yes",NA,4,"Female",7,"none",NA,"Dem",0.01,0,0,0,0,0,0,NA,1,"PA","none",NA,23
3668,"default","M","list2","list2-R","Kenneth",0.26,5186,27,"D","non-southern","N","C","R",NA,"default","implicit biases","No",53,"Yes",NA,4,"Female",7,"none",NA,"Dem",0.01,0,0,0,0,0,0,NA,1,"PA","none",NA,24
3669,"default","M","list2","list2-R","Justin",0,23093,4,"R","Democrat","D","Party","R",NA,"default","Stereotypes regarding different places in the US and what political party people identify as","No",20,"Yes",NA,2,"Female",7,"N/A",NA,"Lib",0.55,0,0,0,0,0,0,NA,1,"WA",NA,NA,1
3669,"default","M","list2","list2-R","Kenneth",0.5,15730,5,"D","non-southern","N","C","R",NA,"default","Stereotypes regarding different places in the US and what political party people identify as","No",20,"Yes",NA,2,"Female",7,"N/A",NA,"Lib",0.55,0,0,0,0,0,0,NA,1,"WA",NA,NA,2
3669,"default","F","list2","list2-R","Michelle",0.6,16033,6,"D","non-southern","N","C","R",NA,"default","Stereotypes regarding different places in the US and what political party people identify as","No",20,"Yes",NA,2,"Female",7,"N/A",NA,"Lib",0.55,0,0,0,0,0,0,NA,1,"WA",NA,NA,3
3669,"default","M","list2","list2-R","Christopher",0.21,11692,7,"D","southern","S","C","R",NA,"default","Stereotypes regarding different places in the US and what political party people identify as","No",20,"Yes",NA,2,"Female",7,"N/A",NA,"Lib",0.55,0,0,0,0,0,0,NA,1,"WA",NA,NA,4
3669,"default","M","list2","list2-R","Eric",0.34,29115,8,"R","non-southern","N","Empty","R",NA,"default","Stereotypes regarding different places in the US and what political party people identify as","No",20,"Yes",NA,2,"Female",7,"N/A",NA,"Lib",0.55,0,0,0,0,0,0,NA,1,"WA",NA,NA,5
3669,"default","M","list2","list2-R","Daniel",0.79,12196,9,"D","non-southern","N","C","R",NA,"default","Stereotypes regarding different places in the US and what political party people identify as","No",20,"Yes",NA,2,"Female",7,"N/A",NA,"Lib",0.55,0,0,0,0,0,0,NA,1,"WA",NA,NA,6
3669,"default","M","list2","list2-R","Patrick",0.98,6559,10,"R","Republican","R","Party","R",NA,"default","Stereotypes regarding different places in the US and what political party people identify as","No",20,"Yes",NA,2,"Female",7,"N/A",NA,"Lib",0.55,0,0,0,0,0,0,NA,1,"WA",NA,NA,7
3669,"default","M","list2","list2-R","Anthony",0.64,7010,11,"R","southern","S","C","R",NA,"default","Stereotypes regarding different places in the US and what political party people identify as","No",20,"Yes",NA,2,"Female",7,"N/A",NA,"Lib",0.55,0,0,0,0,0,0,NA,1,"WA",NA,NA,8
3669,"default","F","list2","list2-R","Ashley",0.13,11067,12,"D","southern","S","C","R",NA,"default","Stereotypes regarding different places in the US and what political party people identify as","No",20,"Yes",NA,2,"Female",7,"N/A",NA,"Lib",0.55,0,0,0,0,0,0,NA,1,"WA",NA,NA,9
3669,"default","F","list2","list2-R","Stephanie",0.02,7804,13,"D","Republican","R","Party","R",NA,"default","Stereotypes regarding different places in the US and what political party people identify as","No",20,"Yes",NA,2,"Female",7,"N/A",NA,"Lib",0.55,0,0,0,0,0,0,NA,1,"WA",NA,NA,10
3669,"default","F","list2","list2-R","Emma",0.31,12378,14,"D","southern","S","C","R",NA,"default","Stereotypes regarding different places in the US and what political party people identify as","No",20,"Yes",NA,2,"Female",7,"N/A",NA,"Lib",0.55,0,0,0,0,0,0,NA,1,"WA",NA,NA,11
3669,"default","M","list2","list2-R","James",0.78,5303,15,"R","non-southern","N","C","R",NA,"default","Stereotypes regarding different places in the US and what political party people identify as","No",20,"Yes",NA,2,"Female",7,"N/A",NA,"Lib",0.55,0,0,0,0,0,0,NA,1,"WA",NA,NA,12
3669,"default","F","list2","list2-R","Rebecca",0.49,4283,16,"D","non-southern","N","Empty","R",NA,"default","Stereotypes regarding different places in the US and what political party people identify as","No",20,"Yes",NA,2,"Female",7,"N/A",NA,"Lib",0.55,0,0,0,0,0,0,NA,1,"WA",NA,NA,13
3669,"default","M","list2","list2-R","Paul",0.12,7842,17,"D","southern","S","C","R",NA,"default","Stereotypes regarding different places in the US and what political party people identify as","No",20,"Yes",NA,2,"Female",7,"N/A",NA,"Lib",0.55,0,0,0,0,0,0,NA,1,"WA",NA,NA,14
3669,"default","M","list2","list2-R","Jeff",0.88,7223,18,"R","southern","S","Empty","R",NA,"default","Stereotypes regarding different places in the US and what political party people identify as","No",20,"Yes",NA,2,"Female",7,"N/A",NA,"Lib",0.55,0,0,0,0,0,0,NA,1,"WA",NA,NA,15
3669,"default","F","list2","list2-R","Kimberly",1,8675,19,"R","southern","S","C","R",NA,"default","Stereotypes regarding different places in the US and what political party people identify as","No",20,"Yes",NA,2,"Female",7,"N/A",NA,"Lib",0.55,0,0,0,0,0,0,NA,1,"WA",NA,NA,16
3669,"default","F","list2","list2-R","Anna",0.5,7248,20,"D","non-southern","N","C","R",NA,"default","Stereotypes regarding different places in the US and what political party people identify as","No",20,"Yes",NA,2,"Female",7,"N/A",NA,"Lib",0.55,0,0,0,0,0,0,NA,1,"WA",NA,NA,17
3669,"default","F","list2","list2-R","Helen",0.31,19812,21,"R","non-southern","N","C","R",NA,"default","Stereotypes regarding different places in the US and what political party people identify as","No",20,"Yes",NA,2,"Female",7,"N/A",NA,"Lib",0.55,0,0,0,0,0,0,NA,1,"WA",NA,NA,18
3669,"default","F","list2","list2-R","Amanda",1,5661,22,"D","Democrat","D","Party","R",NA,"default","Stereotypes regarding different places in the US and what political party people identify as","No",20,"Yes",NA,2,"Female",7,"N/A",NA,"Lib",0.55,0,0,0,0,0,0,NA,1,"WA",NA,NA,19
3669,"default","F","list2","list2-R","Amy",0.68,4945,23,"R","southern","S","C","R",NA,"default","Stereotypes regarding different places in the US and what political party people identify as","No",20,"Yes",NA,2,"Female",7,"N/A",NA,"Lib",0.55,0,0,0,0,0,0,NA,1,"WA",NA,NA,20
3669,"default","F","list2","list2-R","Angela",0.12,6944,24,"D","southern","S","Empty","R",NA,"default","Stereotypes regarding different places in the US and what political party people identify as","No",20,"Yes",NA,2,"Female",7,"N/A",NA,"Lib",0.55,0,0,0,0,0,0,NA,1,"WA",NA,NA,21
3669,"default","M","list2","list2-R","Jason",0.91,10344,25,"R","southern","S","C","R",NA,"default","Stereotypes regarding different places in the US and what political party people identify as","No",20,"Yes",NA,2,"Female",7,"N/A",NA,"Lib",0.55,0,0,0,0,0,0,NA,1,"WA",NA,NA,22
3669,"default","F","list2","list2-R","Jennifer",0.41,7401,26,"R","non-southern","N","C","R",NA,"default","Stereotypes regarding different places in the US and what political party people identify as","No",20,"Yes",NA,2,"Female",7,"N/A",NA,"Lib",0.55,0,0,0,0,0,0,NA,1,"WA",NA,NA,23
3669,"default","M","list2","list2-R","John",0.38,7148,27,"R","non-southern","N","C","R",NA,"default","Stereotypes regarding different places in the US and what political party people identify as","No",20,"Yes",NA,2,"Female",7,"N/A",NA,"Lib",0.55,0,0,0,0,0,0,NA,1,"WA",NA,NA,24
3670,"default","F","list2","list2-D","Michelle",0.63,16931,4,"R","non-southern","N","C","D",NA,"default","context clues and knowing how cities swing politically","No",27,"Yes",NA,4,"Female",4,NA,"Independent","Other",0.58,0,0,0,0,0,0,NA,1,"IL",NA,NA,1
3670,"default","M","list2","list2-D","Anthony",0.32,4971,5,"D","southern","S","C","D",NA,"default","context clues and knowing how cities swing politically","No",27,"Yes",NA,4,"Female",4,NA,"Independent","Other",0.58,0,0,0,0,0,0,NA,1,"IL",NA,NA,2
3670,"default","F","list2","list2-D","Helen",1,4387,6,"D","non-southern","N","C","D",NA,"default","context clues and knowing how cities swing politically","No",27,"Yes",NA,4,"Female",4,NA,"Independent","Other",0.58,0,0,0,0,0,0,NA,1,"IL",NA,NA,3
3670,"default","F","list2","list2-D","Anna",0.5,2574,7,"R","non-southern","N","C","D",NA,"default","context clues and knowing how cities swing politically","No",27,"Yes",NA,4,"Female",4,NA,"Independent","Other",0.58,0,0,0,0,0,0,NA,1,"IL",NA,NA,4
3670,"default","F","list2","list2-D","Ashley",1,5003,8,"R","southern","S","C","D",NA,"default","context clues and knowing how cities swing politically","No",27,"Yes",NA,4,"Female",4,NA,"Independent","Other",0.58,0,0,0,0,0,0,NA,1,"IL",NA,NA,5
3670,"default","F","list2","list2-D","Stephanie",0.85,4484,9,"R","Republican","R","Party","D",NA,"default","context clues and knowing how cities swing politically","No",27,"Yes",NA,4,"Female",4,NA,"Independent","Other",0.58,0,0,0,0,0,0,NA,1,"IL",NA,NA,6
3670,"default","M","list2","list2-D","Paul",0.49,4851,10,"R","southern","S","C","D",NA,"default","context clues and knowing how cities swing politically","No",27,"Yes",NA,4,"Female",4,NA,"Independent","Other",0.58,0,0,0,0,0,0,NA,1,"IL",NA,NA,7
3670,"default","F","list2","list2-D","Kimberly",0.11,5448,11,"D","southern","S","C","D",NA,"default","context clues and knowing how cities swing politically","No",27,"Yes",NA,4,"Female",4,NA,"Independent","Other",0.58,0,0,0,0,0,0,NA,1,"IL",NA,NA,8
3670,"default","M","list2","list2-D","Christopher",0.78,3363,12,"R","southern","S","C","D",NA,"default","context clues and knowing how cities swing politically","No",27,"Yes",NA,4,"Female",4,NA,"Independent","Other",0.58,0,0,0,0,0,0,NA,1,"IL",NA,NA,9
3670,"default","M","list2","list2-D","Justin",0.89,4318,13,"D","Democrat","D","Party","D",NA,"default","context clues and knowing how cities swing politically","No",27,"Yes",NA,4,"Female",4,NA,"Independent","Other",0.58,0,0,0,0,0,0,NA,1,"IL",NA,NA,10
3670,"default","M","list2","list2-D","Patrick",0.04,4094,14,"D","Republican","R","Party","D",NA,"default","context clues and knowing how cities swing politically","No",27,"Yes",NA,4,"Female",4,NA,"Independent","Other",0.58,0,0,0,0,0,0,NA,1,"IL",NA,NA,11
3670,"default","F","list2","list2-D","Amy",0,4189,15,"D","southern","S","C","D",NA,"default","context clues and knowing how cities swing politically","No",27,"Yes",NA,4,"Female",4,NA,"Independent","Other",0.58,0,0,0,0,0,0,NA,1,"IL",NA,NA,12
3670,"default","M","list2","list2-D","Kenneth",0.71,3847,16,"R","non-southern","N","C","D",NA,"default","context clues and knowing how cities swing politically","No",27,"Yes",NA,4,"Female",4,NA,"Independent","Other",0.58,0,0,0,0,0,0,NA,1,"IL",NA,NA,13
3670,"default","M","list2","list2-D","Daniel",0.05,3249,17,"R","non-southern","N","C","D",NA,"default","context clues and knowing how cities swing politically","No",27,"Yes",NA,4,"Female",4,NA,"Independent","Other",0.58,0,0,0,0,0,0,NA,1,"IL",NA,NA,14
3670,"default","M","list2","list2-D","James",0.92,4726,18,"D","non-southern","N","C","D",NA,"default","context clues and knowing how cities swing politically","No",27,"Yes",NA,4,"Female",4,NA,"Independent","Other",0.58,0,0,0,0,0,0,NA,1,"IL",NA,NA,15
3670,"default","F","list2","list2-D","Amanda",0.11,3474,19,"R","Democrat","D","Party","D",NA,"default","context clues and knowing how cities swing politically","No",27,"Yes",NA,4,"Female",4,NA,"Independent","Other",0.58,0,0,0,0,0,0,NA,1,"IL",NA,NA,16
3670,"default","M","list2","list2-D","Jason",0.27,8182,20,"D","southern","S","C","D",NA,"default","context clues and knowing how cities swing politically","No",27,"Yes",NA,4,"Female",4,NA,"Independent","Other",0.58,0,0,0,0,0,0,NA,1,"IL",NA,NA,17
3670,"default","F","list2","list2-D","Jennifer",0.94,3736,21,"D","non-southern","N","C","D",NA,"default","context clues and knowing how cities swing politically","No",27,"Yes",NA,4,"Female",4,NA,"Independent","Other",0.58,0,0,0,0,0,0,NA,1,"IL",NA,NA,18
3670,"default","F","list2","list2-D","Emma",0.52,3489,22,"R","southern","S","C","D",NA,"default","context clues and knowing how cities swing politically","No",27,"Yes",NA,4,"Female",4,NA,"Independent","Other",0.58,0,0,0,0,0,0,NA,1,"IL",NA,NA,19
3670,"default","F","list2","list2-D","Rebecca",0.14,2605,23,"R","non-southern","N","Empty","D",NA,"default","context clues and knowing how cities swing politically","No",27,"Yes",NA,4,"Female",4,NA,"Independent","Other",0.58,0,0,0,0,0,0,NA,1,"IL",NA,NA,20
3670,"default","M","list2","list2-D","John",0.97,3328,24,"D","non-southern","N","C","D",NA,"default","context clues and knowing how cities swing politically","No",27,"Yes",NA,4,"Female",4,NA,"Independent","Other",0.58,0,0,0,0,0,0,NA,1,"IL",NA,NA,21
3670,"default","M","list2","list2-D","Jeff",0.4,3157,25,"D","southern","S","Empty","D",NA,"default","context clues and knowing how cities swing politically","No",27,"Yes",NA,4,"Female",4,NA,"Independent","Other",0.58,0,0,0,0,0,0,NA,1,"IL",NA,NA,22
3670,"default","M","list2","list2-D","Eric",0.56,3385,26,"D","non-southern","N","Empty","D",NA,"default","context clues and knowing how cities swing politically","No",27,"Yes",NA,4,"Female",4,NA,"Independent","Other",0.58,0,0,0,0,0,0,NA,1,"IL",NA,NA,23
3670,"default","F","list2","list2-D","Angela",0.74,3011,27,"R","southern","S","Empty","D",NA,"default","context clues and knowing how cities swing politically","No",27,"Yes",NA,4,"Female",4,NA,"Independent","Other",0.58,0,0,0,0,0,0,NA,1,"IL",NA,NA,24
3671,"default","F","list1","list1-D","Amanda",0.29,16814,4,"R","Democrat","D","Party","D",NA,"default",NA,"No",27,"Yes",NA,3,"Female",2,NA,NA,"Lib",0.43,0,0,0,0,0,0,NA,1,"OK",NA,NA,1
3671,"default","M","list1","list1-D","Eric",0.57,4757,5,"D","non-southern","N","Empty","D",NA,"default",NA,"No",27,"Yes",NA,3,"Female",2,NA,NA,"Lib",0.43,0,0,0,0,0,0,NA,1,"OK",NA,NA,2
3671,"default","M","list1","list1-D","Ryan",0.84,5848,6,"R","southern","S","C","D",NA,"default",NA,"No",27,"Yes",NA,3,"Female",2,NA,NA,"Lib",0.43,0,0,0,0,0,0,NA,1,"OK",NA,NA,3
3671,"default","F","list1","list1-D","Emily",1,8152,7,"D","non-southern","N","C","D",NA,"default",NA,"No",27,"Yes",NA,3,"Female",2,NA,NA,"Lib",0.43,0,0,0,0,0,0,NA,1,"OK",NA,NA,4
3671,"default","M","list1","list1-D","Michael",0.85,6196,8,"R","southern","S","C","D",NA,"default",NA,"No",27,"Yes",NA,3,"Female",2,NA,NA,"Lib",0.43,0,0,0,0,0,0,NA,1,"OK",NA,NA,5
3671,"default","F","list1","list1-D","Donna",0.61,8178,9,"R","southern","S","C","D",NA,"default",NA,"No",27,"Yes",NA,3,"Female",2,NA,NA,"Lib",0.43,0,0,0,0,0,0,NA,1,"OK",NA,NA,6
3671,"default","M","list1","list1-D","William",0.57,6628,10,"R","non-southern","N","C","D",NA,"default",NA,"No",27,"Yes",NA,3,"Female",2,NA,NA,"Lib",0.43,0,0,0,0,0,0,NA,1,"OK",NA,NA,7
